# Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2023-03-31;07:00;310.77;30.37;1005.86;4.59;168.63;0.000000;0.000000;0.000000;232.6536
2023-03-31;07:15;310.69;30.65;1005.67;4.75;167.83;0.000000;0.000000;0.000000;225.5612
2023-03-31;07:30;310.62;30.93;1005.47;4.91;167.07;0.000000;0.000000;0.000000;217.5503
2023-03-31;07:45;310.54;31.22;1005.28;5.07;166.37;0.000000;0.000000;0.000000;207.5509
2023-03-31;08:00;310.47;31.50;1005.09;5.23;165.70;0.000000;0.000000;0.000000;195.7534
2023-03-31;08:15;310.39;31.78;1004.90;5.39;165.08;0.000000;0.000000;0.000000;183.3823
2023-03-31;08:30;310.32;32.06;1004.71;5.55;164.49;0.000000;0.000000;0.000000;170.5108
2023-03-31;08:45;310.24;32.35;1004.51;5.72;163.94;0.000000;0.000000;0.000000;157.2133
2023-03-31;09:00;310.17;32.63;1004.32;5.88;163.42;0.000000;0.000000;0.000000;143.5648
2023-03-31;09:15;309.73;34.03;1004.41;5.90;163.71;0.000000;0.000000;0.000000;129.6403
2023-03-31;09:30;309.28;35.44;1004.50;5.91;164.01;0.000000;0.000000;0.000000;115.5148
2023-03-31;09:45;308.84;36.84;1004.60;5.93;164.30;0.000000;0.000000;0.000000;101.2625
2023-03-31;10:00;308.40;38.24;1004.69;5.95;164.59;0.000000;0.000000;0.000000;86.9569
2023-03-31;10:15;307.96;39.65;1004.78;5.96;164.88;0.000000;0.000000;0.000000;72.6700
2023-03-31;10:30;307.51;41.05;1004.87;5.98;165.17;0.000000;0.000000;0.000000;58.4721
2023-03-31;10:45;307.07;42.45;1004.96;6.00;165.45;0.000000;0.000000;0.000000;42.8999
2023-03-31;11:00;306.63;43.86;1005.05;6.01;165.74;0.000000;0.000000;0.000000;27.4000
2023-03-31;11:15;306.18;45.26;1005.14;6.03;166.02;0.000000;0.000000;0.000000;14.0481
2023-03-31;11:30;305.74;46.66;1005.23;6.05;166.30;0.000000;0.000000;0.000000;3.1051
2023-03-31;11:45;305.30;48.07;1005.32;6.06;166.58;0.000000;0.000000;0.000000;0.0000
2023-03-31;12:00;304.86;49.47;1005.41;6.08;166.86;0.000000;0.000000;0.000000;0.0000
2023-03-31;12:15;304.64;51.11;1005.62;6.10;168.50;0.000000;0.000000;0.000000;0.0000
2023-03-31;12:30;304.43;52.75;1005.84;6.13;170.13;0.000000;0.000000;0.000000;0.0000
2023-03-31;12:45;304.21;54.39;1006.05;6.16;171.74;0.000000;0.000000;0.000000;0.0000
2023-03-31;13:00;304.00;56.03;1006.26;6.20;173.33;0.000000;0.000000;0.000000;0.0000
2023-03-31;13:15;303.78;57.67;1006.47;6.24;174.90;0.000000;0.000000;0.000000;0.0000
2023-03-31;13:30;303.57;59.30;1006.68;6.29;176.45;0.000000;0.000000;0.000000;0.0000
2023-03-31;13:45;303.35;60.94;1006.89;6.34;177.98;0.000000;0.000000;0.000000;0.0000
2023-03-31;14:00;303.14;62.58;1007.11;6.40;179.48;0.000000;0.000000;0.000000;0.0000
2023-03-31;14:15;302.92;64.22;1007.32;6.46;180.95;0.000000;0.000000;0.000000;0.0000
2023-03-31;14:30;302.71;65.86;1007.53;6.52;182.40;0.000000;0.000000;0.000000;0.0000
2023-03-31;14:45;302.49;67.50;1007.74;6.59;183.81;0.000000;0.000000;0.000000;0.0000
2023-03-31;15:00;302.28;69.14;1007.95;6.66;185.20;0.000000;0.000000;0.000000;0.0000
2023-03-31;15:15;302.22;69.25;1007.95;6.53;184.41;0.000000;0.000000;0.000000;0.0000
2023-03-31;15:30;302.17;69.35;1007.94;6.40;183.59;0.000000;0.000000;0.000000;0.0000
2023-03-31;15:45;302.12;69.46;1007.93;6.28;182.73;0.000000;0.000000;0.000000;0.0000
2023-03-31;16:00;302.07;69.56;1007.92;6.15;181.84;0.000000;0.000000;0.000000;0.0000
2023-03-31;16:15;302.02;69.67;1007.91;6.02;180.91;0.000000;0.000000;0.000000;0.0000
2023-03-31;16:30;301.97;69.77;1007.91;5.90;179.94;0.000000;0.000000;0.000000;0.0000
2023-03-31;16:45;301.91;69.88;1007.90;5.78;178.93;0.000000;0.000000;0.000000;0.0000
2023-03-31;17:00;301.86;69.98;1007.89;5.66;177.88;0.000000;0.000000;0.000000;0.0000
2023-03-31;17:15;301.81;70.09;1007.88;5.54;176.78;0.000000;0.000000;0.000000;0.0000
2023-03-31;17:30;301.76;70.19;1007.88;5.43;175.63;0.000000;0.000000;0.000000;0.0000
2023-03-31;17:45;301.71;70.30;1007.87;5.31;174.44;0.000000;0.000000;0.000000;0.0000
2023-03-31;18:00;301.65;70.40;1007.86;5.20;173.19;0.000000;0.000000;0.000000;0.0000
2023-03-31;18:15;301.63;70.74;1007.78;5.20;172.90;0.000000;0.000000;0.000000;0.0000
2023-03-31;18:30;301.60;71.07;1007.71;5.20;172.60;0.000000;0.000000;0.000000;0.0000
2023-03-31;18:45;301.57;71.40;1007.63;5.19;172.30;0.000000;0.000000;0.000000;0.0000
2023-03-31;19:00;301.54;71.74;1007.55;5.19;172.01;0.000000;0.000000;0.000000;0.0000
2023-03-31;19:15;301.51;72.07;1007.47;5.18;171.71;0.000000;0.000000;0.000000;0.0000
2023-03-31;19:30;301.48;72.40;1007.40;5.18;171.41;0.000000;0.000000;0.000000;0.0000
2023-03-31;19:45;301.45;72.74;1007.32;5.18;171.11;0.000000;0.000000;0.000000;0.0000
2023-03-31;20:00;301.42;73.07;1007.24;5.17;170.81;0.000000;0.000000;0.000000;0.0000
2023-03-31;20:15;301.39;73.41;1007.16;5.17;170.51;0.000000;0.000000;0.000000;0.0000
2023-03-31;20:30;301.36;73.74;1007.09;5.17;170.21;0.000000;0.000000;0.000000;0.0000
2023-03-31;20:45;301.33;74.07;1007.01;5.16;169.91;0.000000;0.000000;0.000000;0.0000
2023-03-31;21:00;301.30;74.41;1006.93;5.16;169.61;0.000000;0.000000;0.000000;0.0000
2023-03-31;21:15;301.33;74.26;1007.08;5.09;170.55;0.000000;0.000000;0.000000;0.0000
2023-03-31;21:30;301.35;74.12;1007.22;5.02;171.52;0.000000;0.000000;0.000000;0.0000
2023-03-31;21:45;301.38;73.98;1007.36;4.94;172.52;0.000000;0.000000;0.000000;0.0000
2023-03-31;22:00;301.41;73.83;1007.50;4.88;173.55;0.000000;0.000000;0.000000;0.0000
2023-03-31;22:15;301.44;73.69;1007.65;4.81;174.60;0.000000;0.000000;0.000000;0.0000
2023-03-31;22:30;301.46;73.54;1007.79;4.74;175.69;0.000000;0.000000;0.000000;0.0000
2023-03-31;22:45;301.49;73.40;1007.93;4.68;176.80;0.000000;0.000000;0.000000;0.0000
2023-03-31;23:00;301.52;73.26;1008.08;4.62;177.95;0.000000;0.000000;0.000000;0.0000
2023-03-31;23:15;301.55;73.11;1008.22;4.56;179.12;0.000000;0.000000;0.000000;0.0000
2023-03-31;23:30;301.57;72.97;1008.36;4.50;180.33;0.000000;0.000000;0.000000;2.7810
2023-03-31;23:45;301.60;72.82;1008.50;4.44;181.56;0.000000;0.000000;0.000000;13.2460
2023-03-31;24:00;301.63;72.68;1008.65;4.39;182.83;0.000000;0.000000;0.000000;24.8986
2023-04-01;00:15;302.06;70.56;1008.72;4.42;182.78;0.000000;0.000000;0.000000;38.3382
2023-04-01;00:30;302.50;68.44;1008.80;4.45;182.73;0.000000;0.000000;0.000000;51.4853
2023-04-01;00:45;302.93;66.32;1008.88;4.48;182.68;0.000000;0.000000;0.000000;65.2684
2023-04-01;01:00;303.36;64.20;1008.96;4.52;182.63;0.000000;0.000000;0.000000;79.6123
2023-04-01;01:15;303.80;62.08;1009.04;4.55;182.58;0.000000;0.000000;0.000000;94.4358
2023-04-01;01:30;304.23;59.96;1009.12;4.58;182.53;0.000000;0.000000;0.000000;109.6525
2023-04-01;01:45;304.66;57.84;1009.19;4.61;182.48;0.000000;0.000000;0.000000;124.0114
2023-04-01;02:00;305.10;55.72;1009.27;4.64;182.43;0.000000;0.000000;0.000000;137.0960
2023-04-01;02:15;305.53;53.60;1009.35;4.67;182.38;0.000000;0.000000;0.000000;149.8852
2023-04-01;02:30;305.97;51.48;1009.43;4.71;182.34;0.000000;0.000000;0.000000;162.3099
2023-04-01;02:45;306.40;49.36;1009.51;4.74;182.29;0.000000;0.000000;0.000000;174.3016
2023-04-01;03:00;306.83;47.24;1009.58;4.77;182.25;0.000000;0.000000;0.000000;185.7928
2023-04-01;03:15;307.10;46.31;1009.34;4.82;180.93;0.000000;0.000000;0.000000;196.7169
2023-04-01;03:30;307.38;45.38;1009.09;4.87;179.63;0.000000;0.000000;0.000000;207.0090
2023-04-01;03:45;307.65;44.45;1008.84;4.93;178.37;0.000000;0.000000;0.000000;216.6059
2023-04-01;04:00;307.92;43.52;1008.59;4.99;177.14;0.000000;0.000000;0.000000;225.4469
2023-04-01;04:15;308.19;42.59;1008.34;5.05;175.93;0.000000;0.000000;0.000000;233.4737
2023-04-01;04:30;308.46;41.66;1008.09;5.11;174.76;0.000000;0.000000;0.000000;240.6310
2023-04-01;04:45;308.74;40.73;1007.85;5.18;173.61;0.000000;0.000000;0.000000;245.4728
2023-04-01;05:00;309.01;39.80;1007.60;5.24;172.49;0.000000;0.000000;0.000000;247.9068
2023-04-01;05:15;309.28;38.87;1007.35;5.31;171.40;0.000000;0.000000;0.000000;249.2969
2023-04-01;05:30;309.55;37.94;1007.10;5.38;170.34;0.000000;0.000000;0.000000;249.6386
2023-04-01;05:45;309.82;37.01;1006.85;5.46;169.31;0.000000;0.000000;0.000000;248.9314
2023-04-01;06:00;310.09;36.09;1006.61;5.53;168.30;0.000000;0.000000;0.000000;247.1797
2023-04-01;06:15;310.00;36.21;1006.42;5.62;169.01;0.000000;0.000000;0.000000;244.3923
2023-04-01;06:30;309.90;36.34;1006.23;5.72;169.69;0.000000;0.000000;0.000000;240.5823
2023-04-01;06:45;309.80;36.47;1006.04;5.81;170.35;0.000000;0.000000;0.000000;235.7671
2023-04-01;07:00;309.70;36.59;1005.85;5.91;170.99;0.000000;0.000000;0.000000;229.9686
2023-04-01;07:15;309.60;36.72;1005.66;6.00;171.61;0.000000;0.000000;0.000000;223.2128
2023-04-01;07:30;309.51;36.85;1005.47;6.10;172.21;0.000000;0.000000;0.000000;215.5297
2023-04-01;07:45;309.41;36.97;1005.28;6.20;172.79;0.000000;0.000000;0.000000;205.5909
2023-04-01;08:00;309.31;37.10;1005.09;6.30;173.35;0.000000;0.000000;0.000000;193.6179
2023-04-01;08:15;309.21;37.23;1004.90;6.40;173.90;0.000000;0.000000;0.000000;181.1033
2023-04-01;08:30;309.11;37.35;1004.72;6.50;174.43;0.000000;0.000000;0.000000;168.1225
2023-04-01;08:45;309.01;37.48;1004.53;6.60;174.94;0.000000;0.000000;0.000000;154.7517
2023-04-01;09:00;308.92;37.61;1004.34;6.70;175.44;0.000000;0.000000;0.000000;141.0674
2023-04-01;09:15;308.52;39.06;1004.47;6.64;175.37;0.000000;0.000000;0.000000;127.1462
2023-04-01;09:30;308.12;40.51;1004.60;6.58;175.30;0.000000;0.000000;0.000000;113.0640
2023-04-01;09:45;307.72;41.96;1004.72;6.52;175.23;0.000000;0.000000;0.000000;98.8961
2023-04-01;10:00;307.32;43.41;1004.85;6.47;175.16;0.000000;0.000000;0.000000;84.7161
2023-04-01;10:15;306.92;44.86;1004.98;6.41;175.09;0.000000;0.000000;0.000000;70.5964
2023-04-01;10:30;306.52;46.31;1005.11;6.35;175.02;0.000000;0.000000;0.000000;56.6072
2023-04-01;10:45;306.12;47.76;1005.24;6.29;174.94;0.000000;0.000000;0.000000;41.3733
2023-04-01;11:00;305.71;49.21;1005.36;6.23;174.87;0.000000;0.000000;0.000000;26.2777
2023-04-01;11:15;305.31;50.66;1005.49;6.18;174.79;0.000000;0.000000;0.000000;13.2836
2023-04-01;11:30;304.91;52.11;1005.62;6.12;174.71;0.000000;0.000000;0.000000;2.7293
2023-04-01;11:45;304.51;53.56;1005.75;6.06;174.63;0.000000;0.000000;0.000000;0.0000
2023-04-01;12:00;304.11;55.01;1005.88;6.00;174.55;0.000000;0.000000;0.000000;0.0000
2023-04-01;12:15;303.98;55.99;1006.06;6.06;174.73;0.000000;0.000000;0.000000;0.0000
2023-04-01;12:30;303.84;56.96;1006.24;6.12;174.91;0.000000;0.000000;0.000000;0.0000
2023-04-01;12:45;303.70;57.94;1006.43;6.18;175.09;0.000000;0.000000;0.000000;0.0000
2023-04-01;13:00;303.57;58.92;1006.61;6.24;175.27;0.000000;0.000000;0.000000;0.0000
2023-04-01;13:15;303.43;59.89;1006.80;6.30;175.44;0.000000;0.000000;0.000000;0.0000
2023-04-01;13:30;303.29;60.87;1006.98;6.36;175.61;0.000000;0.000000;0.000000;0.0000
2023-04-01;13:45;303.16;61.84;1007.17;6.42;175.77;0.000000;0.000000;0.000000;0.0000
2023-04-01;14:00;303.02;62.82;1007.35;6.49;175.93;0.000000;0.000000;0.000000;0.0000
2023-04-01;14:15;302.88;63.79;1007.54;6.55;176.09;0.000000;0.000000;0.000000;0.0000
2023-04-01;14:30;302.75;64.77;1007.72;6.61;176.25;0.000000;0.000000;0.000000;0.0000
2023-04-01;14:45;302.61;65.75;1007.91;6.67;176.40;0.000000;0.000000;0.000000;0.0000
2023-04-01;15:00;302.47;66.72;1008.09;6.73;176.55;0.000000;0.000000;0.000000;0.0000
2023-04-01;15:15;302.40;67.14;1008.05;6.61;177.16;0.000000;0.000000;0.000000;0.0000
2023-04-01;15:30;302.33;67.55;1008.01;6.50;177.80;0.000000;0.000000;0.000000;0.0000
2023-04-01;15:45;302.26;67.97;1007.97;6.38;178.45;0.000000;0.000000;0.000000;0.0000
2023-04-01;16:00;302.19;68.38;1007.93;6.26;179.13;0.000000;0.000000;0.000000;0.0000
2023-04-01;16:15;302.12;68.80;1007.90;6.15;179.84;0.000000;0.000000;0.000000;0.0000
2023-04-01;16:30;302.05;69.22;1007.86;6.04;180.57;0.000000;0.000000;0.000000;0.0000
2023-04-01;16:45;301.97;69.63;1007.82;5.93;181.33;0.000000;0.000000;0.000000;0.0000
2023-04-01;17:00;301.90;70.05;1007.78;5.82;182.12;0.000000;0.000000;0.000000;0.0000
2023-04-01;17:15;301.83;70.46;1007.74;5.71;182.94;0.000000;0.000000;0.000000;0.0000
2023-04-01;17:30;301.76;70.88;1007.70;5.60;183.80;0.000000;0.000000;0.000000;0.0000
2023-04-01;17:45;301.69;71.29;1007.66;5.49;184.68;0.000000;0.000000;0.000000;0.0000
2023-04-01;18:00;301.62;71.71;1007.62;5.38;185.60;0.000000;0.000000;0.000000;0.0000
2023-04-01;18:15;301.57;71.93;1007.54;5.27;185.81;0.000000;0.000000;0.000000;0.0000
2023-04-01;18:30;301.52;72.14;1007.47;5.15;186.03;0.000000;0.000000;0.000000;0.0000
2023-04-01;18:45;301.47;72.36;1007.38;5.04;186.26;0.000000;0.000000;0.000000;0.0000
2023-04-01;19:00;301.42;72.57;1007.31;4.92;186.51;0.000000;0.000000;0.000000;0.0000
2023-04-01;19:15;301.37;72.79;1007.23;4.81;186.76;0.000000;0.000000;0.000000;0.0000
2023-04-01;19:30;301.32;73.01;1007.15;4.69;187.03;0.000000;0.000000;0.000000;0.0000
2023-04-01;19:45;301.27;73.22;1007.07;4.58;187.30;0.000000;0.000000;0.000000;0.0000
2023-04-01;20:00;301.22;73.44;1006.99;4.46;187.60;0.000000;0.000000;0.000000;0.0000
2023-04-01;20:15;301.17;73.65;1006.91;4.35;187.91;0.000000;0.000000;0.000000;0.0000
2023-04-01;20:30;301.12;73.87;1006.83;4.23;188.23;0.000000;0.000000;0.000000;0.0000
2023-04-01;20:45;301.07;74.09;1006.75;4.12;188.58;0.000000;0.000000;0.000000;0.0000
2023-04-01;21:00;301.01;74.30;1006.67;4.01;188.94;0.000000;0.000000;0.000000;0.0000
2023-04-01;21:15;301.03;74.21;1006.81;4.02;188.56;0.000000;0.000000;0.000000;0.0000
2023-04-01;21:30;301.05;74.12;1006.95;4.04;188.19;0.000000;0.000000;0.000000;0.0000
2023-04-01;21:45;301.06;74.02;1007.10;4.06;187.81;0.000000;0.000000;0.000000;0.0000
2023-04-01;22:00;301.08;73.93;1007.24;4.08;187.44;0.000000;0.000000;0.000000;0.0000
2023-04-01;22:15;301.09;73.84;1007.38;4.10;187.08;0.000000;0.000000;0.000000;0.0000
2023-04-01;22:30;301.11;73.75;1007.52;4.12;186.72;0.000000;0.000000;0.000000;0.0000
2023-04-01;22:45;301.12;73.65;1007.66;4.14;186.36;0.000000;0.000000;0.000000;0.0000
2023-04-01;23:00;301.14;73.56;1007.80;4.16;186.01;0.000000;0.000000;0.000000;0.0000
2023-04-01;23:15;301.16;73.47;1007.95;4.18;185.66;0.000000;0.000000;0.000000;0.0000
2023-04-01;23:30;301.17;73.38;1008.09;4.20;185.31;0.000000;0.000000;0.000000;3.6126
2023-04-01;23:45;301.19;73.28;1008.23;4.22;184.96;0.000000;0.000000;0.000000;14.6581
2023-04-01;24:00;301.20;73.19;1008.37;4.24;184.62;0.000000;0.000000;0.000000;26.7996
2023-04-02;00:15;301.68;70.99;1008.45;4.19;185.34;0.000000;0.000000;0.000000;40.0855
2023-04-02;00:30;302.15;68.79;1008.52;4.13;186.08;0.000000;0.000000;0.000000;53.9200
2023-04-02;00:45;302.63;66.59;1008.60;4.07;186.84;0.000000;0.000000;0.000000;68.4952
2023-04-02;01:00;303.10;64.39;1008.67;4.02;187.62;0.000000;0.000000;0.000000;83.7305
2023-04-02;01:15;303.58;62.19;1008.75;3.96;188.42;0.000000;0.000000;0.000000;99.5383
2023-04-02;01:30;304.06;59.99;1008.83;3.91;189.24;0.000000;0.000000;0.000000;115.8249
2023-04-02;01:45;304.53;57.79;1008.90;3.86;190.09;0.000000;0.000000;0.000000;130.8490
2023-04-02;02:00;305.01;55.60;1008.98;3.81;190.96;0.000000;0.000000;0.000000;144.0535
2023-04-02;02:15;305.48;53.40;1009.05;3.75;191.85;0.000000;0.000000;0.000000;156.8566
2023-04-02;02:30;305.96;51.20;1009.13;3.70;192.77;0.000000;0.000000;0.000000;169.1932
2023-04-02;02:45;306.43;49.00;1009.21;3.65;193.71;0.000000;0.000000;0.000000;180.9998
2023-04-02;03:00;306.91;46.80;1009.28;3.61;194.68;0.000000;0.000000;0.000000;192.2142
2023-04-02;03:15;307.21;45.81;1008.99;3.73;192.19;0.000000;0.000000;0.000000;202.7761
2023-04-02;03:30;307.51;44.83;1008.70;3.86;189.87;0.000000;0.000000;0.000000;212.6272
2023-04-02;03:45;307.81;43.85;1008.41;3.99;187.70;0.000000;0.000000;0.000000;221.7118
2023-04-02;04:00;308.11;42.87;1008.12;4.13;185.67;0.000000;0.000000;0.000000;229.9771
2023-04-02;04:15;308.41;41.88;1007.83;4.27;183.78;0.000000;0.000000;0.000000;237.3730
2023-04-02;04:30;308.71;40.90;1007.54;4.42;182.01;0.000000;0.000000;0.000000;243.8531
2023-04-02;04:45;309.01;39.92;1007.25;4.58;180.36;0.000000;0.000000;0.000000;248.2363
2023-04-02;05:00;309.32;38.94;1006.96;4.73;178.82;0.000000;0.000000;0.000000;250.4476
2023-04-02;05:15;309.62;37.95;1006.67;4.89;177.37;0.000000;0.000000;0.000000;251.6021
2023-04-02;05:30;309.92;36.97;1006.38;5.05;176.02;0.000000;0.000000;0.000000;251.6981
2023-04-02;05:45;310.22;35.99;1006.09;5.22;174.75;0.000000;0.000000;0.000000;250.7385
2023-04-02;06:00;310.52;35.01;1005.80;5.39;173.56;0.000000;0.000000;0.000000;248.7307
2023-04-02;06:15;310.44;35.20;1005.57;5.49;172.29;0.000000;0.000000;0.000000;245.6866
2023-04-02;06:30;310.37;35.39;1005.33;5.60;171.06;0.000000;0.000000;0.000000;241.6224
2023-04-02;06:45;310.29;35.58;1005.10;5.71;169.88;0.000000;0.000000;0.000000;236.5588
2023-04-02;07:00;310.21;35.77;1004.87;5.82;168.75;0.000000;0.000000;0.000000;230.5206
2023-04-02;07:15;310.13;35.96;1004.63;5.94;167.66;0.000000;0.000000;0.000000;223.5368
2023-04-02;07:30;310.06;36.16;1004.40;6.06;166.61;0.000000;0.000000;0.000000;215.6402
2023-04-02;07:45;309.98;36.35;1004.17;6.18;165.60;0.000000;0.000000;0.000000;205.7265
2023-04-02;08:00;309.90;36.54;1003.93;6.30;164.63;0.000000;0.000000;0.000000;193.9899
2023-04-02;08:15;309.83;36.73;1003.70;6.42;163.70;0.000000;0.000000;0.000000;181.6892
2023-04-02;08:30;309.75;36.92;1003.47;6.54;162.80;0.000000;0.000000;0.000000;168.8970
2023-04-02;08:45;309.67;37.12;1003.23;6.67;161.93;0.000000;0.000000;0.000000;155.6870
2023-04-02;09:00;309.60;37.31;1003.00;6.80;161.10;0.000000;0.000000;0.000000;142.1334
2023-04-02;09:15;309.15;38.78;1003.14;6.77;162.76;0.000000;0.000000;0.000000;128.3106
2023-04-02;09:30;308.71;40.25;1003.28;6.75;164.43;0.000000;0.000000;0.000000;114.2928
2023-04-02;09:45;308.27;41.72;1003.42;6.74;166.11;0.000000;0.000000;0.000000;100.1536
2023-04-02;10:00;307.83;43.19;1003.56;6.73;167.79;0.000000;0.000000;0.000000;85.9655
2023-04-02;10:15;307.39;44.66;1003.70;6.73;169.48;0.000000;0.000000;0.000000;71.7999
2023-04-02;10:30;306.94;46.13;1003.84;6.73;171.17;0.000000;0.000000;0.000000;57.7264
2023-04-02;10:45;306.50;47.60;1003.98;6.74;172.85;0.000904;0.000000;0.000000;42.3015
2023-04-02;11:00;306.06;49.07;1004.12;6.75;174.53;0.002712;0.000000;0.000000;26.9594
2023-04-02;11:15;305.62;50.54;1004.26;6.77;176.20;0.004520;0.000000;0.000000;13.7492
2023-04-02;11:30;305.18;52.01;1004.40;6.80;177.86;0.006327;0.000000;0.000000;2.9583
2023-04-02;11:45;304.73;53.48;1004.54;6.83;179.50;0.008135;0.000000;0.000000;0.0000
2023-04-02;12:00;304.29;54.95;1004.68;6.87;181.13;0.009943;0.000000;0.000000;0.0000
2023-04-02;12:15;304.11;56.16;1004.90;6.71;181.57;0.011751;0.000000;0.000000;0.0000
2023-04-02;12:30;303.93;57.38;1005.12;6.55;182.04;0.013559;0.000000;0.000000;0.0000
2023-04-02;12:45;303.75;58.59;1005.33;6.39;182.52;0.015367;0.000000;0.000000;0.0000
2023-04-02;13:00;303.57;59.81;1005.55;6.23;183.03;0.017175;0.000000;0.000000;0.0000
2023-04-02;13:15;303.39;61.03;1005.77;6.07;183.57;0.018982;0.000000;0.000000;0.0000
2023-04-02;13:30;303.21;62.24;1005.99;5.91;184.14;0.020790;0.000000;0.000000;0.0000
2023-04-02;13:45;303.03;63.46;1006.21;5.75;184.74;0.020913;0.000000;0.000000;0.0000
2023-04-02;14:00;302.85;64.67;1006.43;5.59;185.37;0.019351;0.000000;0.000000;0.0000
2023-04-02;14:15;302.67;65.89;1006.65;5.44;186.04;0.017788;0.000000;0.000000;0.0000
2023-04-02;14:30;302.49;67.10;1006.87;5.28;186.75;0.016226;0.000000;0.000000;0.0000
2023-04-02;14:45;302.31;68.32;1007.09;5.13;187.50;0.014663;0.000000;0.000000;0.0000
2023-04-02;15:00;302.13;69.54;1007.30;4.97;188.30;0.013101;0.000000;0.000000;0.0000
2023-04-02;15:15;302.09;69.79;1007.22;5.00;188.26;0.011539;0.000000;0.000000;0.0000
2023-04-02;15:30;302.05;70.05;1007.14;5.02;188.23;0.009976;0.000000;0.000000;0.0000
2023-04-02;15:45;302.02;70.31;1007.06;5.04;188.19;0.008414;0.000000;0.000000;0.0000
2023-04-02;16:00;301.98;70.57;1006.98;5.07;188.15;0.006851;0.000000;0.000000;0.0000
2023-04-02;16:15;301.94;70.83;1006.90;5.09;188.12;0.005289;0.000000;0.000000;0.0000
2023-04-02;16:30;301.91;71.08;1006.82;5.12;188.08;0.003727;0.000000;0.000000;0.0000
2023-04-02;16:45;301.87;71.34;1006.74;5.14;188.05;0.003501;0.000000;0.000000;0.0000
2023-04-02;17:00;301.84;71.60;1006.66;5.16;188.01;0.004612;0.000000;0.000000;0.0000
2023-04-02;17:15;301.80;71.86;1006.57;5.19;187.98;0.005723;0.000000;0.000000;0.0000
2023-04-02;17:30;301.76;72.12;1006.49;5.21;187.94;0.006834;0.000000;0.000000;0.0000
2023-04-02;17:45;301.73;72.37;1006.41;5.23;187.91;0.007945;0.000000;0.000000;0.0000
2023-04-02;18:00;301.69;72.63;1006.33;5.26;187.87;0.009056;0.000000;0.000000;0.0000
2023-04-02;18:15;301.62;73.24;1006.25;5.09;188.80;0.010167;0.000000;0.000000;0.0000
2023-04-02;18:30;301.55;73.85;1006.17;4.93;189.79;0.011278;0.000000;0.000000;0.0000
2023-04-02;18:45;301.48;74.45;1006.09;4.77;190.85;0.012390;0.000000;0.000000;0.0000
2023-04-02;19:00;301.42;75.06;1006.01;4.61;191.98;0.013501;0.000000;0.000000;0.0000
2023-04-02;19:15;301.35;75.67;1005.92;4.45;193.19;0.014612;0.000000;0.000000;0.0000
2023-04-02;19:30;301.28;76.28;1005.84;4.30;194.49;0.015723;0.000000;0.000000;0.0000
2023-04-02;19:45;301.21;76.88;1005.76;4.15;195.88;0.023285;0.000000;0.000000;0.0000
2023-04-02;20:00;301.14;77.49;1005.68;4.00;197.38;0.037300;0.000000;0.000000;0.0000
2023-04-02;20:15;301.07;78.10;1005.60;3.85;199.00;0.051314;0.000000;0.000000;0.0000
2023-04-02;20:30;301.00;78.71;1005.52;3.70;200.75;0.065328;0.000000;0.000000;0.0000
2023-04-02;20:45;300.93;79.31;1005.44;3.56;202.63;0.079343;0.000000;0.000000;0.0000
2023-04-02;21:00;300.86;79.92;1005.36;3.43;204.66;0.093357;0.000000;0.000000;0.0000
2023-04-02;21:15;300.85;79.52;1005.53;3.38;204.73;0.107371;0.000000;0.000000;0.0000
2023-04-02;21:30;300.84;79.12;1005.71;3.33;204.79;0.121386;0.000000;0.000000;0.0000
2023-04-02;21:45;300.83;78.72;1005.88;3.28;204.86;0.135400;0.000000;0.000000;0.0000
2023-04-02;22:00;300.82;78.33;1006.05;3.23;204.93;0.149414;0.000000;0.000000;0.0000
2023-04-02;22:15;300.80;77.93;1006.23;3.19;205.00;0.163429;0.000000;0.000000;0.0000
2023-04-02;22:30;300.79;77.53;1006.40;3.14;205.07;0.177443;0.000000;0.000000;0.0000
2023-04-02;22:45;300.78;77.13;1006.58;3.09;205.15;0.176764;0.000000;0.000000;0.0000
2023-04-02;23:00;300.77;76.73;1006.75;3.04;205.23;0.161394;0.000000;0.000000;0.0000
2023-04-02;23:15;300.76;76.33;1006.93;2.99;205.31;0.146023;0.000000;0.000000;0.0000
2023-04-02;23:30;300.75;75.93;1007.10;2.94;205.39;0.130652;0.000000;0.000000;3.9264
2023-04-02;23:45;300.74;75.54;1007.28;2.90;205.47;0.115281;0.000000;0.000000;15.2545
2023-04-02;24:00;300.73;75.14;1007.45;2.85;205.56;0.099910;0.000000;0.000000;27.6247
2023-04-03;00:15;301.29;71.55;1007.57;2.86;207.09;0.084540;0.000000;0.000000;41.1272
2023-04-03;00:30;301.85;67.95;1007.68;2.87;208.61;0.069169;0.000000;0.000000;55.1606
2023-04-03;00:45;302.42;64.36;1007.79;2.88;210.11;0.053798;0.000000;0.000000;69.9193
2023-04-03;01:00;302.98;60.77;1007.91;2.90;211.60;0.038427;0.000000;0.000000;85.3221
2023-04-03;01:15;303.55;57.18;1008.02;2.92;213.07;0.023056;0.000000;0.000000;101.2812
2023-04-03;01:30;304.11;53.59;1008.13;2.94;214.52;0.007685;0.000000;0.000000;117.7023
