Datetime,I,Quantile: 0.45,Quantile: 0.55,Quantile: 0.425,Quantile: 0.575,Quantile: 0.4,Quantile: 0.6,Quantile: 0.375,Quantile: 0.625,Quantile: 0.35,Quantile: 0.65,Quantile: 0.325,Quantile: 0.675,Quantile: 0.3,Quantile: 0.7,Quantile: 0.275,Quantile: 0.725,Quantile: 0.25,Quantile: 0.75,Quantile: 0.225,Quantile: 0.775,Quantile: 0.2,Quantile: 0.8,Quantile: 0.175,Quantile: 0.825,Quantile: 0.15,Quantile: 0.85,Quantile: 0.125,Quantile: 0.875,Quantile: 0.1,Quantile: 0.9,Quantile: 0.075,Quantile: 0.925,Quantile: 0.05,Quantile: 0.95
2022-05-02 12:15:00,758.2038,780.2364619368764,812.2044029974995,770.9078262906598,817.6878151029368,758.9486242575563,825.0373644772699,749.6028530952954,833.2016770754476,739.8512270506217,840.2343250989798,733.9368723852822,849.1695175203777,727.1684957487482,858.7488628643305,711.1087609645101,871.5745179988089,706.8995462265837,888.4949939110293,688.7565916014557,899.9837184746475,674.3957252378364,915.989474044175,660.1416399698352,933.0726673407025,642.7501827280468,952.4314859792785,625.3270100586567,971.4458741062372,616.4036894331746,1004.5345750388351,601.8013980852195,1028.1280969498603,539.9900189418199,1047.1410221091282
2022-05-02 12:30:00,788.456,787.2117540613931,839.5821710147588,777.1496434888816,851.8000622799709,764.1706522987047,871.0458956019957,751.9035872462568,886.6839831710599,733.4150115011003,899.628575317357,715.2021706376063,912.8627867167952,698.7429417686099,928.2870093721713,673.1775035650667,939.8602478216008,659.4171587116432,956.5719919431003,640.5499620328192,970.4575013814074,616.3585139498339,988.6196264925884,600.7826185634054,1006.400209823676,575.1805771393005,1024.2569448966651,546.6553838601699,1039.419043049369,523.758258046401,1068.7498035629615,501.72067949681264,1083.893730082129,459.7412719865106,1099.47611491086
2022-05-02 12:45:00,782.8591,759.2586690576973,809.4353331692005,750.6770900654813,819.0184642982904,738.6606741380115,833.4083764668712,723.5953927977016,849.0405478337111,709.0445938296484,861.0899941421721,697.6126522537738,873.9013230176697,685.3587565053199,887.8518156826949,659.1630164617018,898.4907443790489,647.6737693166976,916.1600583956715,627.7451933818554,929.6325533159934,605.3594770338213,946.6423280782101,588.7898006891011,963.3057798428545,562.3234315868134,980.0701298505146,538.2528624231677,996.9696084457519,520.3770790945792,1023.8801486092452,501.5419721992175,1043.6734477415102,449.6774330481835,1059.5186091154646
2022-05-02 13:00:00,549.9146,729.5662584575289,783.606104493043,720.8417153810653,794.933533966976,708.0129445651496,812.3698314332569,693.888481592965,829.1617714700619,676.386499862288,841.8907521477258,660.5354581823563,855.986060996579,645.0164386874171,871.1474961713784,619.3747251023765,882.4096666105024,607.5950497571846,902.0355463414326,588.757498673564,916.4112483819436,564.6078848729396,936.0893136145651,548.4979310841242,955.2201122047973,523.0188345805333,973.7507421990967,498.7229859683175,989.5897207568123,475.2173136950829,1016.0280040891357,456.6275693036928,1034.3737902979774,412.4520066893965,1051.1017690527533
2022-05-02 13:15:00,584.1904,720.9334080275835,773.9800098177034,712.4104792131063,784.6284513370401,699.8004141022452,801.1968849653358,685.344623918767,818.005663245312,668.4181886557581,830.4590704227603,653.6391456510773,844.1053677142527,638.9692765601121,858.9240139977783,613.3541725217278,869.4850467246106,601.3772335620663,888.3491656970073,582.4787293822244,902.3016229460663,559.2463682180908,921.2088024982922,543.7334664135559,938.7333087542502,518.3696930809207,956.0447093207667,495.10946345779644,971.8488891841243,471.48866496064534,997.2242983344422,452.2096547175338,1015.1312443891566,407.5162534250103,1031.7108888825132
2022-05-02 13:30:00,454.6223,565.2218251046952,613.3469291303163,554.4725161118461,621.8065769760551,540.009216419418,635.1017218250254,525.7148443472834,649.7297014022556,515.6723420877747,663.3355424938327,505.9189841586822,679.0505023377964,495.46830573490433,694.7761389274146,479.0953003972959,711.4176329043648,470.69310971356936,735.7045761586787,456.5047621925635,751.6754024746806,439.07674120013303,774.7555623606959,423.40197987407475,795.5507933148656,405.90464692402577,812.8082526742028,391.4805405798113,835.4173017696394,378.70067516040467,868.8281267195089,368.8519784770576,891.9286277505998,319.49610004408623,926.9139180678594
2022-05-02 13:45:00,311.2634,587.159643534143,632.9503881299865,579.9544262366342,641.8726188420105,567.0804405754648,654.5162660587948,554.2422200436795,667.8464268887751,542.3227089683005,678.0905182590695,529.6447762277294,691.2561196244824,514.5891949948632,704.6647460097447,500.89128887793686,717.6671054281369,494.6982601131706,739.8979688569916,480.01805492382186,754.5675876270852,460.42995982681714,776.4776495742744,446.0513319377716,800.3562089321113,427.8378343426201,819.9667190162208,410.3393799124119,835.0467985790783,390.40306738534593,861.7106640094516,374.25058219899233,883.5437980053484,335.4997983371586,913.5522023090452
2022-05-02 14:00:00,333.3214,410.6540310355749,452.6710857706744,400.1910457231281,457.37836766478813,385.0688926757771,467.7888199017689,374.8303387375213,479.7278785102221,365.57690340194677,489.56365900601577,355.3865859241014,504.1468090521266,345.41712777617295,516.6892542382966,336.20802711178567,535.1321491809704,332.2673258519135,557.0854749708406,321.84736078570063,570.5910937730523,310.06446623099396,593.659749504267,301.3410182251646,612.6341220174118,295.0165565589963,628.9266458094635,287.92762704768825,650.7545416798603,274.6245694208293,687.2177500680828,272.01775682272955,712.4985362521456,237.4170820306042,757.322774674858
2022-05-02 14:15:00,230.7132,277.6500224993806,315.22429897193933,265.4176904001449,321.29964404834163,250.14536551388028,331.2760829178442,239.9133604159215,345.7505100078238,234.2457509368869,357.3514583401875,223.14132613929496,372.2348754805007,215.47838327695763,384.70500728201387,208.70975894120602,403.7906428021224,203.96324430357186,430.59227347399974,197.31437464516057,446.6494545255573,189.15351150057586,474.723402884415,182.51391385746012,497.6172229028325,176.32583134480728,510.4861300315524,174.2800817612483,535.4056356426172,164.63891507648478,575.0465638425248,169.75715295967586,598.0489356413691,133.64818351298663,656.786280323724
2022-05-02 14:30:00,222.9581,314.5789743944729,353.08837321188685,306.9953395559885,359.10348792578725,295.2354978137905,366.8480760620896,283.12680509797747,378.15623697181536,276.3619026898068,385.5625219131962,265.6563794510962,398.7264771924747,255.56528040785815,408.6412151620898,247.5568079329555,420.95562401948064,243.27177904136397,442.92360268827724,234.834944399988,456.3221813753189,223.79430476820698,477.4443001931477,216.5360618702191,502.9532928317576,206.60547540564744,518.9271813278183,198.48382474853918,536.642581639815,183.1685455417999,561.5396448740794,177.27107536792892,583.3034158098799,151.9836398829293,627.5947162856737
2022-05-02 14:45:00,260.636,204.3772639194067,238.76596967000023,192.38312194763444,245.79199967177692,179.8117983180632,254.67870899602985,168.03299992626398,265.765616791949,165.5518674559753,275.882649045936,154.51335180998876,291.0237776604563,149.0872642929271,302.79522975408236,143.00130904061507,317.8919949032879,134.97907177451907,343.3020955112379,130.86540764521806,358.4493365744747,124.68524747522792,382.01347020013327,118.78459228106442,407.55533368879696,110.79501090441966,419.473967222747,106.66758914506852,444.81730465711735,99.12573447643197,475.9928251205565,101.31399193567245,493.32845597844425,72.92972560941416,545.0045092416149
2022-05-02 15:00:00,322.5668,210.0499992459736,248.58848984755286,199.78812620306257,261.48256917430126,188.88936436065796,271.14702079168273,176.9191032166177,284.4842788873125,172.83013671854997,293.7234694540557,162.29077828338995,307.8791386328403,156.08207894807447,318.38538745703227,147.69125748795113,329.026088612216,140.9894427952654,358.6975204424198,135.1149094966902,377.11858690659847,126.91556880406756,402.17605131163964,117.92973323536694,435.33576226773494,101.25349451134389,453.9011047743561,91.37152982668181,477.50218825473166,76.28524722513853,498.7567082981059,74.8507691849162,513.6945859565622,48.33126455420597,556.3489940736235
2022-05-03 10:00:00,793.943,683.9593858480971,716.7819739721322,680.7442905881292,722.4545551213505,672.7513299337893,733.3433402601295,662.3393586911216,743.6978488942136,651.0452865628786,752.4005632505678,638.4434156126681,760.8337588022923,623.0773066135375,771.8689496284605,614.4033433552481,777.937409448301,604.9350346382378,787.7658485568209,592.7495855261695,796.3384552115594,576.0741182665577,809.2425719528883,567.5138805078415,824.9554390256271,553.513039989902,836.0457116976022,532.9913349172659,841.8982664259893,515.3303351871994,860.3580295064385,486.1670653716719,874.1488776754177,457.84312394983976,893.4547842558513
2022-05-03 10:15:00,757.3625,762.0255169921711,804.2007756976236,753.5876609360319,813.8996043327033,743.987908522528,832.9123072341745,736.9159704351064,848.5973179734433,718.2922305754068,864.5029663489031,700.769846214288,873.1814455330368,686.0457637572572,888.8768405266628,669.5813407666742,896.0954075767786,650.1184795193205,901.7771442015855,637.5729797440767,912.9039081190685,623.4700256794636,926.2899210826772,619.6931571206652,930.5200917937764,606.5203349252484,935.0819964466582,584.2703279485511,944.6042554486194,557.6609786462441,968.5372506707954,518.2169037913991,970.9535529844215,492.135686384938,995.3872212730239
2022-05-03 10:30:00,612.9792,847.2693041454736,870.3968413354282,842.703564145552,874.1395318686928,837.1735938938205,879.3777871976936,826.8315842437792,886.8364061863581,820.8929835104404,893.7910622433128,818.4128225746858,898.4623200826782,813.5505764209156,905.1694757012065,797.1156543693132,908.917883968832,786.9857802160057,914.481432455621,771.6353992959953,921.2618827479591,759.1773995313963,927.1546380815225,748.8060534706229,931.2312583579333,729.9023334458369,936.2664045428401,711.3432541735469,946.0009139827744,703.5575026880861,962.0354680853379,675.7533372179037,972.4858282694131,622.5602984286904,979.28308050755
2022-05-03 10:45:00,649.3769,836.5500703545545,862.8466916481693,831.632177374556,868.5766860100448,824.7977538539894,876.5537563858061,814.2370583997968,883.4361286993258,808.5185785179488,890.9516946492167,802.7116177148032,897.6621077119698,793.6836645303406,905.9702186935956,779.8216895771502,912.6024051879685,770.8514302583678,922.108834240229,756.9313760342445,930.6172924400134,740.8678915512098,940.0585000936326,727.7058896352197,950.6010353554975,708.1720306605401,959.0154538757533,686.6145008733411,968.0417490371183,679.431141438608,987.0779355297727,653.5386761222201,998.5687837606383,605.3832585763439,1007.9102506135496
2022-05-03 11:00:00,562.9006,654.4719857305263,705.8595512784291,646.4224967162838,713.0439304027423,634.0697294059942,727.8088091198297,615.6570352823956,745.0491483657565,603.9152186821052,759.5588540358694,594.8095173145762,774.9780244904923,582.75815077787,791.7650625610904,561.3080513065988,802.5990276372713,550.105028800386,821.2968536092267,536.1652986498493,834.8796883907862,516.3871190645086,853.3596282523549,502.7903627280592,874.2215375622363,481.30083261922744,888.4561952831618,460.3067236086524,906.3237164942275,448.97248160345737,934.8136426541496,430.0382163695424,955.3692335875712,386.5330818643829,980.1793190622247
2022-05-03 11:15:00,578.7034,683.5176160136562,736.3111011030092,677.0186769708314,744.9018877029803,664.9637614028716,761.3393762325995,647.3418786126354,778.772849396541,633.456103892689,792.4763714642722,621.3577313142946,807.3286888079547,605.2205079334858,824.0383266891195,584.0909848959582,834.0644015529188,574.0814040294788,853.2110423325994,559.688118722815,867.1451162746052,536.8924186059755,886.8209022452893,523.0041626877747,911.2563525306687,500.0045767007849,928.1370640271225,475.49587787292535,942.0647134191313,459.7421578849272,969.3979080551653,437.9799958778244,990.0284541135006,401.10726588840384,1013.0688402255491
2022-05-03 11:30:00,497.385,639.4547611614262,692.6462054062117,631.425553173867,701.6814803870184,618.1497127415487,716.2593200739202,599.284595220292,733.2666917663823,589.1096301597595,747.4987862032458,579.2694508907284,763.2986985693515,565.1918986930991,779.5721202395498,545.8937311324835,791.8341268477143,537.2049434425487,813.4092663621823,524.5298932116298,829.1648677025441,503.3763669277448,849.9968581798485,487.26705387112213,877.4735452986915,464.44137107460585,894.178304185959,441.6340314477186,910.4564553746095,431.4706102347536,939.5719361589727,412.23310920374274,960.8203077627386,370.56859977791123,992.7583712360265
2022-05-03 11:45:00,440.3925,656.5301006200525,710.2019183639118,649.7902679055821,719.8592629176255,636.8801005565265,734.8327354948278,618.2988256480903,751.8704941839865,607.0531348210193,765.2454994631016,595.9074793162877,780.4134955634299,579.6035425869886,796.2951887191475,560.358679772904,807.6493439736969,552.8118755992848,829.2620207118352,539.6968005237002,845.0767131998809,516.8470122615822,866.2439962401613,500.48487623457515,896.1086664263566,476.49067563967117,914.5041436613183,451.54962590005243,928.0311006189495,438.816553938486,955.9346525655528,417.55763788075706,977.6825823711351,379.6965065253298,1008.2794649246989
2022-05-03 12:00:00,380.4005,548.6722492085714,608.6367079993706,540.0100088190591,617.9866918729413,524.8626493175793,633.3027003105617,503.7039167681023,652.656765164294,491.894241246875,668.1237455939172,480.4089502289603,686.5140261564702,465.27097466696887,704.69695105966,445.41827065793404,717.8739012734059,438.15441740132223,742.9658300017554,427.163517531779,760.6862209951787,405.80267332991366,784.6178872288647,389.5463896032178,819.7658792419625,367.79590938394506,839.9510905466987,346.64689674865963,857.9648787770802,334.65195802771564,888.5264794292871,316.2859494083441,912.9892805991203,278.1816032263373,955.5235807508907
2022-05-03 12:15:00,327.688,508.0149902131534,567.9881388712383,499.1548342216722,578.494264322564,483.59641854905067,592.4607582513017,462.0868416526487,611.9747026618265,451.9432220562867,627.1744618604571,440.58723534650517,645.3147109262336,425.31565037327573,662.248297449325,407.84286616883173,675.3856496065773,402.03274848817205,701.7344719798457,392.4994491263765,721.0535192590578,372.1677091239785,746.0194275813619,355.36743915153727,785.2432683292845,333.4492965267201,805.9406931374206,312.92187965432106,822.9281930503912,301.58022961502525,851.6648864479193,282.37030298572927,875.0243917622611,245.2849285388886,926.4066903496205
2022-05-03 12:30:00,339.8694,444.16817105168275,504.4853808175917,434.5611226506692,514.3010488265572,418.32336257333145,527.2853933206679,395.0189330039361,546.9516297784671,385.4031850746037,562.4116678857699,374.01222591494343,581.4259469008412,359.31266232317193,598.8206477157246,343.4264562016656,611.3095157550824,337.76974603568465,637.9914613430446,329.99780977802766,657.8963568092504,311.6096825437751,682.9763003828784,295.7546692683958,726.6479850876804,275.2634274435803,748.0058783669874,256.3103220855462,765.8552375383351,245.99810382452912,794.0441456642857,224.54805024549773,817.5797932318983,189.01047209581134,878.7159013671626
2022-05-03 12:45:00,407.7993,399.58221147102904,459.24574553439425,389.32763851755885,470.2924146617188,372.83887538786166,481.7437360584445,349.43532448429596,501.4747028241586,341.5685712558393,516.6577141684456,330.7390614726892,535.1819331864554,316.93439979750565,551.12668831066,302.99163691069316,563.1979140986987,298.23017854627415,590.5219117781944,291.98442902727675,611.9253520910443,275.650717166415,637.3823092170796,259.734422235427,684.1954464484061,239.0866082624765,705.5322763528902,220.80133883106396,722.999500941829,211.35418524358246,749.209148272641,188.9406794405396,770.8211539471722,154.3948207620233,840.4668843163927
2022-05-03 13:00:00,438.4172,367.35668778498984,425.1384249273133,358.9891171906081,431.8594199839872,343.09359982796786,442.87882105289555,318.18879873350943,461.7172805958294,306.510458604278,474.786224085954,294.44644190697954,494.19940646302166,279.8666411589902,511.4784924073183,265.1861779383662,520.512572030113,261.9342459881959,546.7888319545682,255.38603342107467,564.9132774985692,238.84755552925844,589.0311003339657,226.30102521346294,639.0240025153325,208.99829143660406,664.2451381660658,193.3357433103323,681.7787188759194,180.3458175627841,706.6586954417435,157.6119966020368,733.4049718281076,127.37021498220065,797.9337031291525
2022-05-03 13:15:00,286.2789,417.7826839491113,475.6282968509913,411.3342450155376,481.1475528229357,396.39581234323714,494.0599729585829,372.03782795638153,513.30506916278,357.581094603172,525.7182863073213,344.3093891947856,544.6739336480459,327.6526727771861,562.8890491782859,310.5140949927759,570.7453958994156,306.5866445277427,595.3674462965209,297.6731958680498,611.2172357280215,278.19445672632855,634.4197003509789,266.5977331748953,680.1892900640505,248.36052454111655,705.5514203153007,230.8647725354267,721.4089192692918,213.98412920192484,746.4356738485058,191.8086146835742,774.6601504779537,164.44489519028434,826.1261340248784
2022-05-03 13:30:00,302.8865,438.90603985689677,495.59252700695697,432.07975089675006,501.26592252168393,417.31941458343044,515.1678601495496,394.41540168355004,533.9711991568888,380.33204364571884,546.6505750534316,367.1059368910278,565.3485375989585,350.93042686451554,583.7538722836616,333.4656615098006,592.6601608782303,328.4253723976483,616.520536551855,319.2007446785128,631.6878297563408,299.55222084248385,654.3945787889488,287.80269401997987,695.2071754104181,269.78862973756895,718.6211154482689,252.12831911982528,735.1418813435503,235.6018287641689,761.6066125050074,215.90896854425625,788.3329883677125,188.36537114643352,833.8187361545824
2022-05-03 13:45:00,319.933,294.8923781679787,346.41005641188303,282.0012444572492,352.8537691809852,264.8368089583096,364.66526025382063,241.91995926011168,380.48175470076103,234.75017014968535,394.8483951271364,223.03926050690598,415.6355017173755,212.95183438126105,434.12281802032066,202.4509880968435,446.9944618665786,196.35062613207492,472.88622183059306,194.03993824014606,490.70089519977773,182.37740815103984,513.8781580618024,170.02944103293498,558.9818693355264,157.1729850421774,579.7940191427651,144.3720213804661,603.7702336418133,139.4974951744313,634.7181244038766,123.29725157975349,656.0935069818825,92.39371876621658,723.7905082375273
2022-05-03 14:00:00,274.4634,350.7928187925577,406.8298958423379,341.7007854975575,423.2471117118366,326.93006084040644,433.27934060065945,309.0683345400039,453.15721160043404,303.14720931225247,464.82453060622265,292.2451164241852,480.1038407097494,279.91132842317256,490.211719947707,267.0564547279987,500.8130581774958,265.965233727532,531.071575465061,260.3485935273186,554.1720919966274,245.19589718112775,581.0403460449952,228.61428034557684,626.1730874058549,204.69577287383174,648.4202519684086,187.04773497280667,663.4960388364816,172.23729848659744,681.6435215808251,160.7931407043875,697.0572288972307,132.49432996431642,755.7162683784827
2022-05-03 14:15:00,283.4622,357.56511080741257,409.2550565276483,349.0939595799098,423.6190569506143,335.1342239019227,433.5248969681161,318.0231975279721,451.5717431777607,311.9578355781746,461.97255276215947,301.04685568657806,476.7849748320368,289.2098408036986,487.12004170496493,276.9763122387276,496.8887722805139,275.49731158460713,525.0117379676485,269.7778288244415,545.6092155706028,255.00324512378984,570.3417671829457,239.6781557312371,612.4587488491716,217.36682988489542,634.0709727045696,199.99683040448429,649.2575076439316,185.52199992932444,667.761648277994,174.85582391080652,683.4494696357233,148.19638890271744,734.4224875052587
2022-05-03 14:30:00,305.4471,261.3299028707952,302.5914306923223,251.4427169429175,307.1798885263247,237.2550189605522,316.14253568381264,217.10807177138668,328.8934251547994,209.5984467147723,337.38828372244643,198.32822254457324,354.9803685916995,189.70707002104928,369.5901942186183,180.2920299343009,377.1890670871817,177.2750538573307,399.9151912395182,174.66614281645502,413.6633593354745,164.7158686380037,432.6279949371519,155.4532177348442,476.596509146535,142.94505380830515,499.4905400840389,130.1978201929544,520.7300454678789,121.82759649197484,544.9927980739812,109.69133545557497,566.0339266208866,87.09088554660866,617.6594610377724
2022-05-03 14:45:00,331.6022,268.9442924405748,305.31327522088714,260.9434199383511,308.3765886582396,248.37747208351675,316.0955955799027,229.1183471662921,327.3862601409951,221.18893135382586,333.25816803840735,210.32783639199624,349.0998044576818,201.88064455979202,362.28436964819866,192.62989356626485,367.0964750535004,190.48509044669868,387.2137151654497,187.01438249161902,398.45279356899664,177.26664100529297,414.7223771291583,169.52436840473354,457.0223643382933,156.87208363959326,480.27142043699223,143.25748277420712,499.49346143027833,133.25850770141525,520.9652060901244,120.8964727247236,542.3842522778359,101.69937843736284,585.1490772833604
2022-05-03 15:00:00,362.0737,290.07639601158417,329.7213287017639,282.33721873950685,339.2699865705895,270.4448013746387,348.18372491438913,255.34009877674498,361.36242300590266,248.615142690227,367.4661305387008,237.4694327496286,381.6985754339894,228.81162608973273,391.9599220505752,218.5132308362604,398.27473308545177,217.05941534593194,422.0100987104479,212.79043623476423,436.4879102027144,201.34515071507167,455.63964678759567,190.2283193972844,494.17138777499076,172.775475126238,516.7137193886292,157.28606423132692,534.3568301675659,143.0746728804758,551.6935851600829,137.46316602316995,567.806115028372,118.95858853703544,601.7074059526676
2022-05-04 10:00:00,589.8605,539.1299819124124,582.5151526653012,528.7312313694808,593.9749856306416,518.5327908301588,606.9049208552697,501.8054530392096,617.8385460928907,495.96866260378965,629.3688814072557,484.81526497785535,643.9940484794042,473.0089410101609,659.7951542106757,460.2975548583386,669.6994380997166,446.78753209979936,690.2493687950437,432.9907855023516,705.0664590954375,419.41977527910467,723.4520868191039,404.7808363005246,745.0755226502788,382.30611739418543,758.8518212172539,361.5532860087268,773.8067599795158,346.3472014106052,793.5058739552787,324.2386249656096,809.5857161590757,289.5396993880968,839.3535305367514
2022-05-04 10:15:00,763.8007,683.3868551477362,729.1556614200003,677.8037835569801,737.2732657006945,667.4463062852274,756.1722678600909,654.7269181730921,771.5186586346686,638.1497879891331,784.2598462151727,616.1038647848168,795.4074426271709,594.6898036411549,813.922963535515,579.7673100465331,821.1363804718967,563.8085392144251,832.152036332117,547.4788660018676,842.6160795251644,527.5007328202803,859.1103924467398,519.5385583178371,870.4938056024021,501.27568339940456,879.9808572449538,479.9015876174583,885.5465135261948,447.38645175866986,905.1317909993759,410.653651047347,915.1438549709819,381.58274569173795,939.1312919752945
2022-05-04 10:30:00,614.8449,640.4691740147732,687.1749727080041,630.7624428940323,694.8167716564849,619.5806724373751,709.1956578054123,600.9346685497826,723.131481669087,592.7148351963765,736.8894253700819,581.9437325482945,751.6282692270797,570.3272021132443,769.8821008157001,551.3317295248253,780.2567245750142,535.8125668265557,797.7035618790705,518.8303962769276,810.5665947781736,502.3848217028674,827.3843516744992,488.72182247166927,840.3280433557593,466.00048899238584,850.1167224007886,447.8796627605602,866.6794456058869,432.59421443667907,890.1829582607406,409.59478102617777,906.4562402220672,361.6862881230543,931.1167625551134
2022-05-04 10:45:00,622.0513,722.5687332637076,771.3251906836554,716.0671607955708,779.9108760521522,705.1176325876172,798.6985312278839,689.3261405337153,815.2656719871889,674.2347123631157,828.3634990008195,655.2590141948208,840.6022113061827,635.6302745799098,859.0071065411958,615.5527888984839,866.6616203004733,600.1270716775377,880.3858076667484,581.5824020516918,892.1561077425931,559.6511981157455,909.342733028413,548.9788767657511,922.0779942808331,525.2698542387494,932.865631330872,502.5309119871647,941.404500684921,475.03211023919596,962.8025427094126,444.24845727692696,974.7224558778962,406.4781193148781,995.8259441683531
2022-05-04 11:00:00,576.4354,659.7061360827311,710.9437779394775,650.411035391526,720.442529877324,638.4825731829937,736.5180346978977,619.1206051789145,752.2207921512068,609.558592753559,766.5585850736634,597.5535004648955,782.3994238636942,583.7313227573591,800.4781362964786,563.1414306669158,811.7579126906512,549.229694419384,832.6518620946808,531.5934791539341,847.3546208421067,511.93254832142634,867.2037309378384,496.2473857951851,884.2680900076684,471.3237502924716,896.6277352038078,452.3907075177988,912.2292733780978,435.73404922138457,935.60425445092,414.54901927530796,952.4803153220946,364.8718754232209,978.4027840909985
2022-05-04 11:15:00,476.2414,672.509459225987,724.5802389637138,664.5854667556735,735.2946772837158,652.6534001149148,752.3446172132981,633.6556160769092,768.0749661028362,623.0101824077742,781.5183016793007,608.4271885962953,796.9812339892578,590.7967985505238,814.5748189460046,571.6771875189274,825.4000074428277,559.5047490228451,847.3324969498872,541.8933366770275,862.6667594589662,519.4265703868205,884.0165853520748,503.1376988986541,905.5218939187453,477.0159857650484,920.4937335644763,455.6577087569242,932.5677814621013,436.15585817786075,954.5108591953667,413.6593598543693,971.2710358760833,369.3791087948309,998.2605461738513
2022-05-04 11:30:00,580.8251,632.644366497947,689.4972005535942,623.4902448153309,700.4244238916453,610.3213111483055,718.6295259376211,588.8681738853334,736.036287863853,577.8495396370035,751.3086268032293,563.422427423603,768.9879811294295,545.700954126216,788.6193198624351,525.3572652887692,800.5072639408318,512.3420902319765,824.7978173932406,495.0516522443106,841.5547131081457,472.217460864076,864.8464505471411,455.47026709175486,889.3782300708172,428.8024891813483,905.4622459020475,407.69598529013297,920.146428217753,389.33986664959536,944.5108941096805,368.0842067662934,963.1800716680573,324.0062239858264,995.7861193650551
2022-05-04 11:45:00,874.4932,567.7857810695796,627.367406783269,556.2382513758723,641.0759711138408,541.8303227916758,658.8758729927386,519.3883268323357,676.0878033389977,511.4701551929202,693.0679761597321,498.2456444989025,712.5317167625326,481.4856079309957,732.3432478733212,464.0629321547576,746.847062067116,451.26265388416687,775.4984788855782,436.5251330526139,795.9041672266185,415.39769459226795,822.2719927055796,396.2955549058514,852.3523502063363,369.6334525766666,869.3743236550099,349.3043346601595,886.3869456378761,334.9667639405719,911.6360477383223,315.32409358909945,929.6417984104173,271.9320171534655,975.0666085388948
2022-05-04 12:00:00,901.7458,593.9983451030607,657.3047393394613,586.2456149002517,668.4743424312173,572.2017352586477,689.5393506385199,549.140703242585,710.0501605756895,533.1841649668413,725.8078820954943,515.1642844037297,745.3280202204332,493.0190764183071,766.6081404004599,471.2616409265438,777.5482232506511,459.4457761865549,804.2045224941676,441.82107951365265,821.5582489639592,415.4665817946159,848.0027802080867,399.6711852420566,879.1654403098746,372.7089388359851,899.7999734324321,350.51052630129277,912.8823471576416,325.7740203259965,937.0860445784856,303.60843467095617,958.9954212323482,266.934743089995,994.3810103923843
2022-05-04 12:15:00,723.5986,679.6451869285756,758.0352523933661,668.4901573963223,774.5567014626376,651.597073767432,809.1910167967981,632.2134372014561,839.5271913282454,605.014196827749,862.0087980139897,575.4324311538144,882.4523814877793,547.7273999673562,909.3804198374837,514.1972983346727,921.882069805798,492.5610389017618,945.0614766760236,472.0892332243495,963.8857131165796,440.2290458671944,992.9663253149383,428.30307644496713,1011.8296181903243,396.67451088412406,1027.5804509152158,366.4197950922488,1042.2397881759716,327.3012281728576,1075.108251571024,303.9481743874759,1085.644958956842,275.7599920557939,1112.1293550128612
2022-05-04 12:30:00,376.962,802.6405994016086,855.4425711435465,793.6320381116032,867.0899321567522,781.8554198583238,887.9974378849092,765.5480296089709,908.1972273280676,748.4675506255353,921.9258983029058,731.3318322240066,934.4162702311623,715.3330771609735,950.5366484869519,684.7836318215818,957.5352536782739,668.8253683864643,973.579949784662,647.4381766866795,987.3412348713,623.8693829719987,1005.389036908432,611.4476209436006,1016.2755957738627,580.2683255101628,1027.5668358271496,555.6338900400492,1040.2241982864998,529.3245985692403,1062.4932583848167,506.60348198688007,1070.3967401565642,457.4877789748166,1083.9730034455151
2022-05-04 12:45:00,278.0117,738.9654130516515,790.1136109249765,730.5993105160494,799.5820353725276,718.7971635632675,815.9758496279974,699.5918414871508,833.2283928886723,688.35323367091,846.423549158736,676.9457734139773,860.9028311351767,663.332506029743,876.9114072729917,637.6191030842397,886.5892712652294,624.9279915723534,906.8851289278973,604.9714064970228,921.0188360399598,582.3309446991759,940.1231670382449,566.149210950037,955.04604693902,537.2591866029414,967.7888911767668,517.1434285738289,982.9494174135889,499.4794766476066,1005.2203059074218,481.63389234453166,1020.3264503456921,426.1994696376487,1038.0356737384118
2022-05-04 13:00:00,218.7514,393.60496675299055,458.8315078938281,375.1177040960067,472.5305105556572,356.74058683665,493.994988101771,332.9135235859594,511.72961472893576,325.25564207791786,534.7477390861222,311.5783694162201,561.6787453598045,299.3494254456896,587.3703128141851,284.4626234616662,609.1467096337301,268.060910732775,644.3028760434463,259.5941905052248,667.5597729039391,243.34315911833755,699.0555255054505,223.9954655054894,732.9188783815662,206.0297110566264,750.1737960640703,193.13602002131438,780.1492595277196,185.98226783923062,816.0573416634197,173.89480858626564,835.2605492069833,128.71847325025828,898.203467130963
2022-05-04 13:15:00,232.908,337.4165035467295,401.8393966148851,321.53752276275577,420.7498082869679,305.4136926625629,437.50231434338457,282.4694507365248,455.8606402313494,275.8342429417139,475.09357200194063,263.60430650124454,498.00518865983304,250.36212805749892,517.0832016982422,238.0995539924511,533.1308885096396,226.74386799761737,569.7095120249014,218.71110044361285,596.6235831075037,204.514643961307,628.7931294327818,185.1483256788947,674.2717101792732,162.00245984384424,696.3838969812668,145.48713657373605,718.7260752007605,132.47299640966392,742.036715297696,114.13999154575697,759.3825147206098,79.71482850945199,833.6851589837734
